,Country Name,Country Code,Indicator Name,Indicator Code,Year,Valor
964,Mauritania,MRT,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.72758993557211
965,Mauricio,MUS,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.600249326990855
966,Malawi,MWI,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.3772095927017
967,Malasia,MYS,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.03033127728201
968,América del Norte,NAC,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.70308277181724
969,Namibia,NAM,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.8870907128584
970,Nueva Caledonia,NCL,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.74673947006107
971,Níger,NER,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.96076774216987
972,Nigeria,NGA,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.04264799873527
973,Nicaragua,NIC,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.02396474203882
974,Países Bajos,NLD,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.31529458823228
975,Noruega,NOR,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.794353922504427
976,Nepal,NPL,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.92089073474494
977,Nauru,NRU,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.66404136005686
978,Nueva Zelandia,NZL,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.99944049933518
979,Miembros OCDE,OED,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.38692154012243
980,Omán,OMN,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.82646564503569
981,Otros Estados pequeos,OSS,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.80742355558748
982,Pakistán,PAK,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.3797012269259
983,Panamá,PAN,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.95875148188143
984,Perú,PER,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.96277856647304
985,Filipinas,PHL,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.95906293760385
986,Palau,PLW,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.02259973279057
987,Papua Nueva Guinea,PNG,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.48716112748639
988,Polonia,POL,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.09578967474124
989,previa al dividendo demográfico,PRE,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.33763348695733
990,Puerto Rico,PRI,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.75390951961888
991,"Corea, República Popular Democrática de",PRK,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.21328394059148
992,Portugal,PRT,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.805085263650629
993,Paraguay,PRY,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.41818627068738
994,Ribera Occidental y Gaza,PSE,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.0
995,Estados pequeos de las Islas del Pacfico,PSS,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.97977884945617
996,posterior al dividendo demográfico,PST,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.20488900776641
997,Polinesia Francesa,PYF,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.41028830394612
998,Qatar,QAT,Crecimiento de la población (% anual),SP.POP.GROW,1961,9.74940091106726
999,Rumania,ROU,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.802690192184129
1000,Federación de Rusia,RUS,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.11060183638626
1001,Rwanda,RWA,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.67750780003869
1002,Asia meridional,SAS,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.38068911806803
1003,Arabia Saudita,SAU,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.31691055632131
1004,Sudán,SDN,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.97026938454193
1005,Senegal,SEN,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.82854210231362
1006,Singapur,SGP,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.34479340675401
1007,Islas Salomón,SLB,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.47218570595133
1008,Sierra Leona,SLE,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.71274280235209
1009,El Salvador,SLV,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.82267242591856
1010,San Marino,SMR,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.15581780692653
1011,Somalia,SOM,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.57665301024161
1012,Serbia,SRB,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.708741562839802
1013,África al sur del Sahara (excluido altos ingresos),SSA,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.42783367643867
1014,Sudán del Sur,SSD,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.407954752466
1015,África al sur del Sahara,SSF,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.42791114703887
1016,Pequeños Estados,SST,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.91187366831804
1017,Santo Tomé y Príncipe,STP,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.975560416194169
1018,Suriname,SUR,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.50460948246629
1019,República Eslovaca,SVK,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.99236759278997
1020,Eslovenia,SVN,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.592102460583273
1021,Suecia,SWE,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.471081377263699
1022,Eswatini,SWZ,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.26530955017342
1023,Sint Maarten (Dutch part),SXM,Crecimiento de la población (% anual),SP.POP.GROW,1961,8.75151553378159
1024,Seychelles,SYC,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.8114253994075
1025,República Árabe Siria,SYR,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.00852213411607
1026,Islas Turcas y Caicos,TCA,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.374031961572318
1027,Chad,TCD,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.92830284157487
1028,Asia oriental y el Pacífico (BIRF y la AIF),TEA,Crecimiento de la población (% anual),SP.POP.GROW,1961,-0.082579202269855
1029,Europa y Asia central (BIRF y la AIF),TEC,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.5353263480077
1030,Togo,TGO,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.64686747320832
1031,Tailandia,THA,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.9758876539817
1032,Tayikistán,TJK,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.50421497564964
1033,Turkmenistán,TKM,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.46698748533725
1034,América Latina y el Caribe (BIRF y la AIF),TLA,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.85139240172256
1035,Timor-Leste,TLS,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.52972849640771
1036,Oriente Medio y Norte de África (BIRF y la AIF),TMN,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.51146083497147
1037,Tonga,TON,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.86968141880123
1038,Asia meridional (BIRF y la AIF),TSA,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.38068911806803
1039,África al sur del Sahara (BIRF y la AIF),TSS,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.42791114703887
1040,Trinidad y Tobago,TTO,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.09868042989043
1041,Túnez,TUN,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.970589056245348
1042,Turquía,TUR,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.66853061540825
1043,Tuvalu,TUV,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.590407619094484
1044,Tanzanía,TZA,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.89939780757905
1045,Uganda,UGA,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.85593095553982
1046,Ucrania,UKR,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.38850681300173
1047,Ingreso mediano alto,UMC,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.311061243132073
1048,Uruguay,URY,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.26252763903618
1049,Estados Unidos,USA,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.65773003738953
1050,Uzbekistán,UZB,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.74786331695388
1051,San Vicente y las Granadinas,VCT,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.7962051050264
1052,Venezuela,VEN,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.56652169339329
1053,Islas Vírgenes Británicas,VGB,Crecimiento de la población (% anual),SP.POP.GROW,1961,0.444868862068475
1054,Islas Vírgenes (EE.UU.),VIR,Crecimiento de la población (% anual),SP.POP.GROW,1961,5.39052648362024
1055,Viet Nam,VNM,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.72406040709517
1056,Vanuatu,VUT,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.82921136324237
1057,Mundo,WLD,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.35064612418141
1058,Samoa,WSM,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.02862538958433
1059,Kosovo,XKX,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.98647410264398
1060,"Yemen, Rep. del",YEM,Crecimiento de la población (% anual),SP.POP.GROW,1961,1.8627371586163
1061,Sudáfrica,ZAF,Crecimiento de la población (% anual),SP.POP.GROW,1961,2.79949245650161
1062,Zambia,ZMB,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.15605553022329
1063,Zimbabwe,ZWE,Crecimiento de la población (% anual),SP.POP.GROW,1961,3.09486536964925
1064,Aruba,ABW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1065,0.0,AFE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.237304296005121
1066,Afganistán,AFG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1067,0.0,AFW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,1.83505619431456
1068,Angola,AGO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1069,Albania,ALB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1070,Andorra,AND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1071,El mundo árabe,ARB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1072,Emiratos Árabes Unidos,ARE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1073,Argentina,ARG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,5.42784287621933
1074,Armenia,ARM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1075,Samoa Americana,ASM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1076,Antigua y Barbuda,ATG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1077,Australia,AUS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,2.48265607743198
1078,Austria,AUT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,5.53797931684528
1079,Azerbaiyán,AZE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1080,Burundi,BDI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,-13.7461350539839
1081,Bélgica,BEL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.97842306319197
1082,Benin,BEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,3.14128045641213
1083,Burkina Faso,BFA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.04392797754925
1084,Bangladesh,BGD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,6.05816082548128
1085,Bulgaria,BGR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1086,Bahrein,BHR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1087,Bahamas,BHS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,10.6670974251372
1088,Bosnia y Herzegovina,BIH,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1089,Belarús,BLR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1090,Belice,BLZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.89227721902682
1091,Bermudas,BMU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.67999999890945
1092,Bolivia,BOL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,2.08929593570468
1093,Brasil,BRA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,8.60000000000014
1094,Barbados,BRB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1095,Brunei Darussalam,BRN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1096,Bhután,BTN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1097,Botswana,BWA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,6.3432837196721
1098,República Centroafricana,CAF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.95355379797229
1099,Canadá,CAN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,3.16329168371298
1100,Europa Central y del Báltico,CEB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1101,Suiza,CHE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1102,Islas del Canal,CHI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1103,Chile,CHL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,5.24527188445649
1104,China,CHN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,-27.2700000039227
1105,Côte d'Ivoire,CIV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,9.93255515611813
1106,Camerún,CMR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,1.18368081101198
1107,"Congo, República Democrática del",COD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,-10.8513760836337
1108,"Congo, República del",COG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,8.35072672427799
1109,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,5.08921698439107
1110,Comoras,COM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1111,Cabo Verde,CPV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1112,Costa Rica,CRI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,1.8792765563641
1113,Estados pequeos del Caribe,CSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,10.1013528394988
1114,Cuba,CUB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1115,Curacao,CUW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1116,Islas Caimán,CYM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1117,Chipre,CYP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1118,República Checa,CZE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1119,Alemania,DEU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1120,Djibouti,DJI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1121,Dominica,DMA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1122,Dinamarca,DNK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,6.37883247557384
1123,República Dominicana,DOM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,-2.31324874995225
1124,Argelia,DZA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,-13.6054413245993
1125,Asia oriental y el Pacífico (excluido altos ingresos),EAP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,-13.4710784928845
1126,inicial del dividendo demográfico,EAR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.39697999342373
1127,Asia oriental y el Pacífico,EAS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,3.77635723228099
1128,Europa y Asia central (excluido altos ingresos),ECA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1129,Europa y Asia central,ECS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1130,Ecuador,ECU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,5.12441487941237
1131,"Egipto, República Árabe de",EGY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,5.16111414318796
1132,Zona del Euro,EMU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1133,Eritrea,ERI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1134,España,ESP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,11.8386741948332
1135,Estonia,EST,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1136,Etiopía,ETH,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1137,Unión Europea,EUU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1138,Frágiles y situaciones de conflicto afectados,FCS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1139,Finlandia,FIN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,7.60467047924426
1140,Fiji,FJI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,3.51758200278962
1141,Francia,FRA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.9801118491384
1142,Islas Feroe,FRO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1143,Micronesia (Estados Federados de),FSM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1144,Gabón,GAB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,14.7668431868332
1145,Reino Unido,GBR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,2.67711894345372
1146,Georgia,GEO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1147,Ghana,GHA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,3.42967401462874
1148,Gibraltar,GIB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1149,Guinea,GIN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1150,Gambia,GMB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1151,Guinea-Bissau,GNB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1152,Guinea Ecuatorial,GNQ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1153,Grecia,GRC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,13.2038411934427
1154,Granada,GRD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1155,Groenlandia,GRL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1156,Guatemala,GTM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.29851834874688
1157,Guam,GUM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1158,Guyana,GUY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.68952431164918
1159,Ingreso alto,HIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,4.36342962670663
1160,"Hong Kong, Región Administrativa Especial",HKG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1161,Honduras,HND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,1.85565932082044
1162,Países pobres muy endeudados (PPME),HPC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,-0.34927385504318
1163,Croacia,HRV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1164,Haití,HTI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,-2.93198029126781
1165,Hungría,HUN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1166,Sólo BIRF,IBD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,1.08570724899171
1167,BIRF y la AIF,IBT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,1.08786666355978
1168,total de la AIF,IDA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,1.1004362830749
1169,mezcla de la AIF,IDB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,1.27196421580551
1170,Indonesia,IDN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,5.74064582274347
1171,Sólo AIF,IDX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1172,Isla de Man,IMN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
1173,India,IND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,3.72274253311053
1174,No clasificado,INX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1961,0.0
